Order ID,Order Date,Ship Mode,Segment,Region,Category,Sub-Category,Sales,Year,Month
US-2016-163433,2016-04-18,Second Class,Corporate,Central,Furniture,Chairs,56.69,2016,4
US-2016-163433,2016-04-18,Second Class,Corporate,Central,Technology,Phones,97.97,2016,4
US-2016-163433,2016-04-18,Second Class,Corporate,Central,Office Supplies,Art,7.87,2016,4
US-2016-163433,2016-04-18,Second Class,Corporate,Central,Office Supplies,Paper,15.55,2016,4
US-2016-163433,2016-04-18,Second Class,Corporate,Central,Office Supplies,Binders,1.48,2016,4
CA-2016-137603,2016-09-19,Standard Class,Home Office,West,Office Supplies,Art,8.4,2016,9
CA-2015-128237,2015-03-25,Standard Class,Consumer,West,Office Supplies,Art,6.56,2015,3
CA-2015-128237,2015-03-25,Standard Class,Consumer,West,Office Supplies,Art,14.88,2015,3
CA-2015-128237,2015-03-25,Standard Class,Consumer,West,Technology,Accessories,45.48,2015,3
CA-2015-128237,2015-03-25,Standard Class,Consumer,West,Office Supplies,Art,25.44,2015,3
US-2017-102141,2017-08-26,Standard Class,Corporate,East,Office Supplies,Binders,146.69,2017,8
CA-2018-148642,2018-03-06,Standard Class,Consumer,Central,Office Supplies,Labels,4.93,2018,3
CA-2018-148642,2018-03-06,Standard Class,Consumer,Central,Office Supplies,Art,63.49,2018,3
CA-2016-111948,2016-11-11,Same Day,Corporate,Central,Office Supplies,Storage,418.32,2016,11
CA-2016-111948,2016-11-11,Same Day,Corporate,Central,Office Supplies,Appliances,123.86,2016,11
CA-2017-161907,2017-04-05,Standard Class,Consumer,East,Technology,Phones,118.78,2017,4
CA-2017-161907,2017-04-05,Standard Class,Consumer,East,Office Supplies,Supplies,769.18,2017,4
CA-2018-124940,2018-02-21,Standard Class,Consumer,Central,Technology,Accessories,47.9,2018,2
US-2018-108343,2018-07-20,Standard Class,Corporate,East,Office Supplies,Paper,13.36,2018,7
US-2018-108343,2018-07-20,Standard Class,Corporate,East,Furniture,Chairs,163.76,2018,7
US-2018-108343,2018-07-20,Standard Class,Corporate,East,Furniture,Furnishings,183.92,2018,7
US-2017-111563,2017-11-04,Standard Class,Consumer,Central,Furniture,Furnishings,11.38,2017,11
US-2017-111563,2017-11-04,Standard Class,Consumer,Central,Furniture,Furnishings,66.11,2017,11
CA-2018-121853,2018-09-23,Standard Class,Consumer,West,Office Supplies,Paper,211.04,2018,9
CA-2018-121853,2018-09-23,Standard Class,Consumer,West,Furniture,Chairs,594.82,2018,9
CA-2018-121853,2018-09-23,Standard Class,Consumer,West,Office Supplies,Binders,72.96,2018,9
US-2018-130687,2018-09-07,First Class,Consumer,West,Furniture,Furnishings,80.96,2018,9
US-2018-130687,2018-09-07,First Class,Consumer,West,Technology,Phones,455.71,2018,9
US-2018-130687,2018-09-07,First Class,Consumer,West,Office Supplies,Art,25.98,2018,9
CA-2016-164497,2016-11-28,First Class,Consumer,West,Office Supplies,Appliances,45.28,2016,11
US-2016-153283,2016-11-12,Standard Class,Consumer,East,Office Supplies,Envelopes,15.56,2016,11
CA-2017-108056,2017-09-29,Standard Class,Corporate,West,Technology,Phones,859.2,2017,9
CA-2018-127726,2018-09-11,Second Class,Consumer,South,Office Supplies,Appliances,195.68,2018,9
CA-2018-127726,2018-09-11,Second Class,Consumer,South,Office Supplies,Fasteners,14.2,2018,9
CA-2018-110198,2018-05-01,First Class,Consumer,South,Furniture,Bookcases,314.35,2018,5
CA-2018-110198,2018-05-01,First Class,Consumer,South,Office Supplies,Labels,4.61,2018,5
CA-2018-130715,2018-09-16,Standard Class,Corporate,West,Office Supplies,Fasteners,17.9,2018,9
CA-2015-155264,2015-10-19,Second Class,Corporate,West,Office Supplies,Binders,2.99,2015,10
CA-2015-155264,2015-10-19,Second Class,Corporate,West,Office Supplies,Binders,20.06,2015,10
CA-2015-155264,2015-10-19,Second Class,Corporate,West,Office Supplies,Paper,146.73,2015,10
CA-2015-155264,2015-10-19,Second Class,Corporate,West,Office Supplies,Labels,18.75,2015,10
CA-2015-155264,2015-10-19,Second Class,Corporate,West,Technology,Phones,117.58,2015,10
CA-2017-119123,2017-03-13,Standard Class,Home Office,West,Office Supplies,Binders,51.18,2017,3
CA-2018-109085,2018-02-17,First Class,Home Office,East,Furniture,Tables,455.97,2018,2
CA-2018-109085,2018-02-17,First Class,Home Office,East,Office Supplies,Binders,5.72,2018,2
CA-2018-109085,2018-02-17,First Class,Home Office,East,Technology,Phones,57.59,2018,2
CA-2018-109085,2018-02-17,First Class,Home Office,East,Furniture,Furnishings,30.14,2018,2
CA-2018-109085,2018-02-17,First Class,Home Office,East,Furniture,Chairs,899.43,2018,2
CA-2017-114860,2017-12-22,Standard Class,Consumer,West,Furniture,Furnishings,842.72,2017,12
CA-2017-114860,2017-12-22,Standard Class,Consumer,West,Furniture,Furnishings,41.96,2017,12
CA-2017-159009,2017-09-23,Standard Class,Corporate,West,Office Supplies,Binders,13.22,2017,9
CA-2017-159009,2017-09-23,Standard Class,Corporate,West,Furniture,Chairs,184.75,2017,9
CA-2018-148411,2018-09-24,First Class,Consumer,Central,Furniture,Chairs,520.46,2018,9
CA-2018-148411,2018-09-24,First Class,Consumer,Central,Office Supplies,Paper,11.42,2018,9
CA-2016-110324,2016-12-01,Standard Class,Home Office,Central,Office Supplies,Paper,19.44,2016,12
CA-2016-110324,2016-12-01,Standard Class,Home Office,Central,Office Supplies,Art,3.64,2016,12
CA-2016-110324,2016-12-01,Standard Class,Home Office,Central,Office Supplies,Paper,18.54,2016,12
CA-2017-168046,2017-01-25,Second Class,Corporate,East,Office Supplies,Binders,43.12,2017,1
CA-2017-168046,2017-01-25,Second Class,Corporate,East,Furniture,Tables,313.72,2017,1
CA-2017-168046,2017-01-25,Second Class,Corporate,East,Furniture,Furnishings,45.98,2017,1
CA-2017-168046,2017-01-25,Second Class,Corporate,East,Office Supplies,Storage,428.68,2017,1
CA-2018-111591,2018-03-21,Standard Class,Home Office,West,Office Supplies,Binders,30.58,2018,3
CA-2018-111591,2018-03-21,Standard Class,Home Office,West,Office Supplies,Fasteners,13.02,2018,3
CA-2018-111591,2018-03-21,Standard Class,Home Office,West,Furniture,Furnishings,22.14,2018,3
CA-2018-111591,2018-03-21,Standard Class,Home Office,West,Office Supplies,Storage,359.32,2018,3
US-2015-166828,2015-08-22,First Class,Consumer,Central,Office Supplies,Paper,11.56,2015,8
CA-2015-108147,2015-06-08,Standard Class,Consumer,East,Office Supplies,Binders,68.48,2015,6
CA-2015-108147,2015-06-08,Standard Class,Consumer,East,Office Supplies,Storage,1676.88,2015,6
CA-2017-154998,2017-04-07,First Class,Corporate,East,Office Supplies,Paper,37.94,2017,4
CA-2018-113460,2018-11-07,Second Class,Corporate,East,Furniture,Chairs,272.97,2018,11
CA-2016-111339,2016-05-29,First Class,Corporate,East,Furniture,Furnishings,41.57,2016,5
CA-2016-111339,2016-05-29,First Class,Corporate,East,Furniture,Chairs,317.06,2016,5
CA-2016-111339,2016-05-29,First Class,Corporate,East,Office Supplies,Fasteners,8.04,2016,5
CA-2018-102820,2018-05-07,Standard Class,Consumer,West,Technology,Phones,419.94,2018,5
CA-2017-149671,2017-06-05,Standard Class,Corporate,West,Office Supplies,Supplies,61.38,2017,6
CA-2016-126347,2016-12-14,Second Class,Consumer,West,Technology,Accessories,50.0,2016,12
CA-2018-108756,2018-12-25,Standard Class,Consumer,East,Technology,Accessories,31.8,2018,12
CA-2018-155362,2018-12-17,Standard Class,Corporate,Central,Office Supplies,Storage,32.56,2018,12
CA-2017-117625,2017-05-10,Standard Class,Consumer,Central,Office Supplies,Envelopes,7.07,2017,5
CA-2015-154158,2015-12-23,Second Class,Consumer,South,Office Supplies,Paper,45.53,2015,12
CA-2015-154158,2015-12-23,Second Class,Consumer,South,Furniture,Chairs,64.78,2015,12
CA-2015-154158,2015-12-23,Second Class,Consumer,South,Office Supplies,Storage,424.27,2015,12
CA-2015-154158,2015-12-23,Second Class,Consumer,South,Office Supplies,Art,1.34,2015,12
CA-2015-154158,2015-12-23,Second Class,Consumer,South,Office Supplies,Storage,83.92,2015,12
CA-2018-100433,2018-08-11,Standard Class,Home Office,East,Office Supplies,Paper,25.92,2018,8
CA-2018-163097,2018-08-27,Standard Class,Consumer,West,Furniture,Furnishings,120.58,2018,8
US-2018-127292,2018-01-19,Standard Class,Consumer,East,Office Supplies,Paper,79.92,2018,1
US-2018-127292,2018-01-19,Standard Class,Consumer,East,Office Supplies,Paper,12.28,2018,1
US-2018-127292,2018-01-19,Standard Class,Consumer,East,Office Supplies,Appliances,542.94,2018,1
US-2018-127292,2018-01-19,Standard Class,Consumer,East,Office Supplies,Envelopes,2.04,2018,1
CA-2016-163734,2016-06-19,Standard Class,Home Office,Central,Office Supplies,Storage,228.92,2016,6
CA-2018-162474,2018-03-13,First Class,Corporate,Central,Technology,Phones,7.99,2018,3
CA-2016-130848,2016-10-25,Same Day,Corporate,West,Furniture,Chairs,582.34,2016,10
CA-2015-125997,2015-09-20,First Class,Consumer,East,Technology,Phones,629.95,2015,9
CA-2015-125997,2015-09-20,First Class,Consumer,East,Furniture,Chairs,631.78,2015,9
CA-2015-125997,2015-09-20,First Class,Consumer,East,Furniture,Bookcases,801.57,2015,9
CA-2015-125997,2015-09-20,First Class,Consumer,East,Office Supplies,Labels,75.18,2015,9
CA-2015-125997,2015-09-20,First Class,Consumer,East,Office Supplies,Appliances,30.98,2015,9
CA-2015-125997,2015-09-20,First Class,Consumer,East,Technology,Phones,1349.91,2015,9
CA-2017-103128,2017-11-11,Standard Class,Consumer,Central,Office Supplies,Art,14.11,2017,11
CA-2016-167696,2016-09-16,Standard Class,Consumer,South,Office Supplies,Envelopes,31.12,2016,9
CA-2015-159814,2015-06-24,Standard Class,Consumer,West,Furniture,Furnishings,4.27,2015,6
CA-2017-105459,2017-08-12,Second Class,Consumer,East,Furniture,Tables,209.15,2017,8
CA-2017-105459,2017-08-12,Second Class,Consumer,East,Office Supplies,Storage,1591.02,2017,8
CA-2018-141663,2018-04-13,Standard Class,Corporate,East,Office Supplies,Fasteners,7.92,2018,4
CA-2015-152618,2015-03-14,First Class,Home Office,Central,Technology,Machines,574.91,2015,3
CA-2015-152618,2015-03-14,First Class,Home Office,Central,Office Supplies,Paper,8.45,2015,3
CA-2018-162789,2018-09-22,Second Class,Consumer,East,Technology,Accessories,1071.0,2018,9
CA-2018-162789,2018-09-22,Second Class,Consumer,East,Furniture,Furnishings,12.07,2018,9
US-2018-110149,2018-12-10,First Class,Consumer,East,Office Supplies,Binders,3.27,2018,12
US-2018-110149,2018-12-10,First Class,Consumer,East,Furniture,Furnishings,87.92,2018,12
CA-2017-108959,2017-03-10,Second Class,Corporate,West,Office Supplies,Storage,104.7,2017,3
CA-2016-164777,2016-01-27,First Class,Consumer,West,Furniture,Chairs,2803.92,2016,1
CA-2017-132017,2017-09-26,First Class,Corporate,Central,Office Supplies,Binders,6.82,2017,9
CA-2016-127824,2016-10-18,Standard Class,Consumer,West,Technology,Phones,249.58,2016,10
CA-2016-127824,2016-10-18,Standard Class,Consumer,West,Office Supplies,Paper,17.94,2016,10
CA-2016-127824,2016-10-18,Standard Class,Consumer,West,Furniture,Furnishings,10.11,2016,10
CA-2015-148285,2015-10-27,Standard Class,Home Office,South,Office Supplies,Paper,10.37,2015,10
CA-2015-148285,2015-10-27,Standard Class,Home Office,South,Office Supplies,Paper,11.95,2015,10
CA-2018-152926,2018-10-02,Second Class,Corporate,Central,Office Supplies,Appliances,15.22,2018,10
CA-2018-152926,2018-10-02,Second Class,Corporate,Central,Office Supplies,Appliances,21.98,2018,10
CA-2015-145254,2015-07-23,Standard Class,Corporate,West,Technology,Phones,604.75,2015,7
CA-2015-145254,2015-07-23,Standard Class,Corporate,West,Office Supplies,Supplies,40.7,2015,7
CA-2015-145254,2015-07-23,Standard Class,Corporate,West,Technology,Phones,302.38,2015,7
CA-2015-145254,2015-07-23,Standard Class,Corporate,West,Technology,Accessories,45.0,2015,7
CA-2015-116246,2015-09-12,Second Class,Consumer,East,Furniture,Chairs,3785.29,2015,9
CA-2017-160479,2017-09-15,Standard Class,Consumer,West,Office Supplies,Art,35.4,2017,9
CA-2015-167486,2015-11-27,Standard Class,Corporate,East,Furniture,Furnishings,199.9,2015,11
CA-2015-152100,2015-05-11,Standard Class,Corporate,Central,Furniture,Chairs,1212.96,2015,5
CA-2016-166219,2016-08-28,Standard Class,Corporate,Central,Technology,Phones,1099.96,2016,8
CA-2016-166219,2016-08-28,Standard Class,Corporate,Central,Furniture,Tables,103.48,2016,8
CA-2016-111864,2016-06-19,Same Day,Home Office,East,Office Supplies,Labels,5.9,2016,6
CA-2016-119627,2016-08-17,Standard Class,Consumer,West,Technology,Accessories,30.08,2016,8
CA-2016-119627,2016-08-17,Standard Class,Consumer,West,Office Supplies,Paper,36.29,2016,8
CA-2016-119627,2016-08-17,Standard Class,Consumer,West,Office Supplies,Art,10.27,2016,8
CA-2016-119627,2016-08-17,Standard Class,Consumer,West,Technology,Accessories,252.8,2016,8
CA-2016-160787,2016-09-25,Same Day,Consumer,East,Office Supplies,Binders,2.95,2016,9
CA-2018-107853,2018-05-26,Standard Class,Consumer,West,Office Supplies,Paper,12.96,2018,5
CA-2018-126144,2018-07-31,Standard Class,Consumer,East,Technology,Phones,285.58,2018,7
US-2015-154655,2015-10-12,Standard Class,Corporate,Central,Office Supplies,Supplies,22.24,2015,10
CA-2015-100391,2015-05-25,Standard Class,Consumer,East,Office Supplies,Paper,14.62,2015,5
CA-2015-165477,2015-12-29,Second Class,Consumer,East,Office Supplies,Appliances,48.36,2015,12
CA-2018-165904,2018-04-07,Standard Class,Home Office,South,Office Supplies,Art,16.26,2018,4
CA-2018-165904,2018-04-07,Standard Class,Home Office,South,Technology,Phones,219.18,2018,4
CA-2016-104052,2016-03-01,First Class,Corporate,Central,Technology,Phones,95.84,2016,3
CA-2016-168277,2016-05-29,Standard Class,Consumer,Central,Office Supplies,Labels,12.39,2016,5
CA-2017-158617,2017-09-22,Standard Class,Consumer,Central,Office Supplies,Paper,35.88,2017,9
CA-2018-136882,2018-05-27,Standard Class,Consumer,Central,Furniture,Furnishings,477.3,2018,5
US-2017-148957,2017-09-17,Standard Class,Home Office,West,Office Supplies,Labels,12.32,2017,9
CA-2015-140032,2015-09-08,Standard Class,Consumer,West,Office Supplies,Binders,8.61,2015,9
CA-2018-145506,2018-06-03,Standard Class,Home Office,West,Office Supplies,Storage,136.26,2018,6
CA-2016-129546,2016-09-28,Standard Class,Corporate,West,Office Supplies,Appliances,186.15,2016,9
CA-2016-129546,2016-09-28,Standard Class,Corporate,West,Office Supplies,Binders,81.79,2016,9
CA-2016-129546,2016-09-28,Standard Class,Corporate,West,Office Supplies,Supplies,47.19,2016,9
CA-2016-129546,2016-09-28,Standard Class,Corporate,West,Technology,Phones,36.78,2016,9
CA-2017-140977,2017-06-16,Second Class,Home Office,South,Technology,Machines,91.48,2017,6
CA-2018-151855,2018-05-27,Standard Class,Corporate,South,Technology,Accessories,27.19,2018,5
CA-2018-151855,2018-05-27,Standard Class,Corporate,South,Office Supplies,Binders,12.06,2018,5
CA-2015-138240,2015-10-09,Standard Class,Consumer,West,Office Supplies,Art,144.6,2015,10
CA-2015-138240,2015-10-09,Standard Class,Consumer,West,Technology,Phones,15.99,2015,10
CA-2015-101833,2015-11-17,Second Class,Home Office,East,Office Supplies,Paper,34.44,2015,11
CA-2015-100867,2015-10-19,Standard Class,Home Office,West,Technology,Phones,321.55,2015,10
US-2018-109610,2018-11-25,Second Class,Corporate,South,Furniture,Chairs,701.96,2018,11
CA-2015-156545,2015-02-27,First Class,Consumer,East,Office Supplies,Art,19.46,2015,2
CA-2015-109127,2015-12-21,Standard Class,Consumer,East,Office Supplies,Labels,17.28,2015,12
CA-2017-126858,2017-11-19,Standard Class,Corporate,West,Furniture,Furnishings,31.96,2017,11
CA-2018-102925,2018-11-05,Second Class,Consumer,East,Office Supplies,Binders,164.69,2018,11
CA-2018-102925,2018-11-05,Second Class,Consumer,East,Furniture,Tables,166.5,2018,11
CA-2018-102925,2018-11-05,Second Class,Consumer,East,Office Supplies,Paper,12.96,2018,11
CA-2018-102925,2018-11-05,Second Class,Consumer,East,Office Supplies,Paper,110.96,2018,11
CA-2018-102925,2018-11-05,Second Class,Consumer,East,Technology,Phones,99.98,2018,11
CA-2018-102925,2018-11-05,Second Class,Consumer,East,Office Supplies,Binders,11.42,2018,11
CA-2018-102925,2018-11-05,Second Class,Consumer,East,Furniture,Chairs,128.12,2018,11
CA-2018-102925,2018-11-05,Second Class,Consumer,East,Furniture,Furnishings,101.4,2018,11
CA-2016-100818,2016-05-31,Second Class,Corporate,Central,Office Supplies,Labels,5.9,2016,5
CA-2016-100818,2016-05-31,Second Class,Corporate,Central,Office Supplies,Paper,173.49,2016,5
CA-2016-100818,2016-05-31,Second Class,Corporate,Central,Furniture,Furnishings,51.56,2016,5
CA-2016-100818,2016-05-31,Second Class,Corporate,Central,Office Supplies,Binders,3.56,2016,5
CA-2015-126193,2015-09-07,Standard Class,Consumer,Central,Office Supplies,Fasteners,13.16,2015,9
CA-2015-126193,2015-09-07,Standard Class,Consumer,Central,Office Supplies,Binders,3.83,2015,9
CA-2015-126193,2015-09-07,Standard Class,Consumer,Central,Office Supplies,Binders,304.99,2015,9
CA-2018-150504,2018-11-06,Standard Class,Consumer,Central,Office Supplies,Storage,18.16,2018,11
CA-2016-158351,2016-06-20,Second Class,Home Office,East,Technology,Accessories,319.98,2016,6
CA-2015-122679,2015-07-22,Standard Class,Home Office,West,Office Supplies,Art,19.68,2015,7
CA-2017-164770,2017-12-02,Second Class,Corporate,Central,Furniture,Bookcases,781.86,2017,12
CA-2017-164770,2017-12-02,Second Class,Corporate,Central,Office Supplies,Paper,30.82,2017,12
CA-2018-130505,2018-10-12,Same Day,Consumer,East,Furniture,Tables,673.34,2018,10
US-2018-125213,2018-12-11,First Class,Corporate,East,Office Supplies,Fasteners,6.54,2018,12
CA-2016-156566,2016-10-01,First Class,Consumer,West,Technology,Phones,572.8,2016,10
US-2017-102232,2017-08-05,Standard Class,Corporate,South,Office Supplies,Art,197.05,2017,8
CA-2018-111738,2018-01-03,Standard Class,Consumer,West,Office Supplies,Binders,2022.27,2018,1
CA-2018-111738,2018-01-03,Standard Class,Consumer,West,Office Supplies,Art,9.12,2018,1
CA-2018-163188,2018-11-07,Same Day,Consumer,Central,Office Supplies,Binders,38.16,2018,11
CA-2017-105207,2017-01-03,Standard Class,Corporate,Central,Furniture,Tables,1592.85,2017,1
CA-2017-105207,2017-01-03,Standard Class,Corporate,Central,Office Supplies,Binders,11.88,2017,1
US-2017-123610,2017-05-12,Standard Class,Consumer,West,Technology,Accessories,120.0,2017,5
US-2017-123610,2017-05-12,Standard Class,Consumer,West,Office Supplies,Appliances,8.67,2017,5
CA-2018-118213,2018-11-05,First Class,Home Office,Central,Office Supplies,Paper,4.41,2018,11
CA-2018-118213,2018-11-05,First Class,Home Office,Central,Office Supplies,Paper,167.94,2018,11
CA-2018-118213,2018-11-05,First Class,Home Office,Central,Office Supplies,Paper,67.8,2018,11
CA-2017-149237,2017-05-26,Standard Class,Consumer,Central,Furniture,Furnishings,26.94,2017,5
US-2016-158589,2016-11-20,Standard Class,Consumer,West,Furniture,Furnishings,32.04,2016,11
CA-2017-101329,2017-04-22,Standard Class,Consumer,East,Office Supplies,Art,32.13,2017,4
CA-2017-101329,2017-04-22,Standard Class,Consumer,East,Office Supplies,Art,2.88,2017,4
CA-2017-113607,2017-10-14,Standard Class,Corporate,East,Technology,Phones,1091.93,2017,10
CA-2017-113607,2017-10-14,Standard Class,Corporate,East,Office Supplies,Paper,111.96,2017,10
CA-2015-149104,2015-04-05,Second Class,Consumer,Central,Office Supplies,Art,26.7,2015,4
CA-2015-149104,2015-04-05,Second Class,Consumer,Central,Office Supplies,Binders,40.2,2015,4
CA-2015-149104,2015-04-05,Second Class,Consumer,Central,Office Supplies,Art,13.89,2015,4
CA-2015-149104,2015-04-05,Second Class,Consumer,Central,Office Supplies,Storage,689.82,2015,4
CA-2017-105263,2017-08-06,Standard Class,Consumer,East,Office Supplies,Art,38.34,2017,8
CA-2015-130575,2015-12-14,First Class,Corporate,Central,Office Supplies,Binders,9.26,2015,12
CA-2018-142461,2018-05-30,Second Class,Consumer,Central,Furniture,Bookcases,204.67,2018,5
CA-2017-125220,2017-10-14,Standard Class,Consumer,Central,Technology,Accessories,1649.75,2017,10
CA-2015-100293,2015-03-14,Standard Class,Home Office,South,Office Supplies,Paper,91.06,2015,3
CA-2015-154165,2015-02-17,Standard Class,Consumer,Central,Office Supplies,Art,54.21,2015,2
CA-2016-123939,2016-08-24,Second Class,Consumer,East,Technology,Phones,26.98,2016,8
CA-2016-123939,2016-08-24,Second Class,Consumer,East,Office Supplies,Labels,6.91,2016,8
CA-2016-123939,2016-08-24,Second Class,Consumer,East,Office Supplies,Storage,435.5,2016,8
US-2018-104451,2018-05-08,Second Class,Consumer,West,Office Supplies,Appliances,81.08,2018,5
CA-2017-101189,2017-02-04,Standard Class,Corporate,West,Office Supplies,Storage,93.02,2017,2
CA-2015-169446,2015-12-19,Standard Class,Consumer,Central,Technology,Phones,323.98,2015,12
CA-2015-169446,2015-12-19,Standard Class,Consumer,Central,Office Supplies,Paper,15.55,2015,12
CA-2015-169446,2015-12-19,Standard Class,Consumer,Central,Office Supplies,Storage,32.59,2015,12
CA-2018-156958,2018-12-05,First Class,Home Office,West,Office Supplies,Binders,83.92,2018,12
CA-2018-156958,2018-12-05,First Class,Home Office,West,Furniture,Furnishings,199.9,2018,12
CA-2018-156958,2018-12-05,First Class,Home Office,West,Technology,Phones,31.18,2018,12
CA-2018-156958,2018-12-05,First Class,Home Office,West,Office Supplies,Binders,172.75,2018,12
CA-2018-156958,2018-12-05,First Class,Home Office,West,Office Supplies,Binders,9.3,2018,12
CA-2018-101637,2018-03-24,Same Day,Corporate,Central,Office Supplies,Storage,12.77,2018,3
CA-2018-111759,2018-07-08,Standard Class,Home Office,West,Office Supplies,Paper,52.76,2018,7
CA-2018-102729,2018-10-26,Standard Class,Home Office,Central,Office Supplies,Storage,55.62,2018,10
CA-2017-116596,2017-10-27,Standard Class,Consumer,East,Furniture,Chairs,427.64,2017,10
CA-2017-116596,2017-10-27,Standard Class,Consumer,East,Office Supplies,Fasteners,40.67,2017,10
CA-2017-116596,2017-10-27,Standard Class,Consumer,East,Office Supplies,Storage,33.48,2017,10
CA-2017-116596,2017-10-27,Standard Class,Consumer,East,Office Supplies,Binders,9.73,2017,10
CA-2018-124191,2018-06-12,Second Class,Consumer,Central,Furniture,Furnishings,8.86,2018,6
CA-2017-148747,2017-09-25,First Class,Corporate,West,Furniture,Bookcases,477.67,2017,9
US-2018-169488,2018-09-07,First Class,Consumer,East,Office Supplies,Paper,16.9,2018,9
US-2018-169488,2018-09-07,First Class,Consumer,East,Office Supplies,Paper,39.96,2018,9
CA-2016-135727,2016-05-11,Second Class,Home Office,West,Furniture,Chairs,191.97,2016,5
CA-2016-135251,2016-08-06,Standard Class,Corporate,Central,Office Supplies,Labels,35.52,2016,8
CA-2016-135251,2016-08-06,Standard Class,Corporate,Central,Office Supplies,Binders,6.23,2016,8
CA-2016-135251,2016-08-06,Standard Class,Corporate,Central,Office Supplies,Paper,56.7,2016,8
CA-2016-135251,2016-08-06,Standard Class,Corporate,Central,Furniture,Bookcases,369.2,2016,8
CA-2015-166590,2015-10-29,Standard Class,Corporate,Central,Technology,Accessories,1.98,2015,10
CA-2015-166590,2015-10-29,Standard Class,Corporate,Central,Office Supplies,Paper,75.88,2015,10
CA-2017-131744,2017-06-18,Second Class,Corporate,East,Office Supplies,Paper,6.85,2017,6
CA-2017-131744,2017-06-18,Second Class,Corporate,East,Office Supplies,Binders,4.63,2017,6
CA-2017-131744,2017-06-18,Second Class,Corporate,East,Office Supplies,Appliances,453.6,2017,6
CA-2016-160864,2016-05-03,First Class,Home Office,West,Office Supplies,Binders,13.85,2016,5
CA-2016-147690,2016-11-10,Standard Class,Consumer,East,Office Supplies,Storage,577.58,2016,11
CA-2016-163923,2016-05-30,Standard Class,Home Office,South,Technology,Accessories,151.96,2016,5
CA-2017-125724,2017-09-22,Standard Class,Corporate,West,Furniture,Furnishings,68.43,2017,9
CA-2016-111612,2016-11-28,Standard Class,Consumer,East,Furniture,Furnishings,71.12,2016,11
CA-2016-111612,2016-11-28,Standard Class,Consumer,East,Office Supplies,Fasteners,3.01,2016,11
CA-2016-156853,2016-12-03,Second Class,Home Office,East,Office Supplies,Paper,184.66,2016,12
CA-2015-103086,2015-10-17,Second Class,Consumer,Central,Furniture,Furnishings,5.31,2015,10
CA-2017-129280,2017-05-03,First Class,Consumer,East,Technology,Accessories,132.52,2017,5
CA-2017-129280,2017-05-03,First Class,Consumer,East,Office Supplies,Storage,195.64,2017,5
CA-2017-129280,2017-05-03,First Class,Consumer,East,Furniture,Furnishings,51.97,2017,5
CA-2017-129280,2017-05-03,First Class,Consumer,East,Technology,Accessories,431.98,2017,5
CA-2017-129280,2017-05-03,First Class,Consumer,East,Technology,Machines,224.94,2017,5
CA-2017-129280,2017-05-03,First Class,Consumer,East,Office Supplies,Labels,6.0,2017,5
CA-2016-161242,2016-06-01,Standard Class,Home Office,West,Office Supplies,Paper,11.76,2016,6
CA-2015-130428,2015-03-31,Same Day,Consumer,South,Furniture,Chairs,1125.49,2015,3
CA-2015-130428,2015-03-31,Same Day,Consumer,South,Office Supplies,Binders,12.64,2015,3
CA-2015-130428,2015-03-31,Same Day,Consumer,South,Office Supplies,Art,4.03,2015,3
CA-2018-104388,2018-07-05,First Class,Corporate,Central,Technology,Phones,79.96,2018,7
CA-2016-113131,2016-09-24,Same Day,Consumer,East,Office Supplies,Binders,6.73,2016,9
CA-2016-113131,2016-09-24,Same Day,Consumer,East,Office Supplies,Storage,33.57,2016,9
CA-2016-113131,2016-09-24,Same Day,Consumer,East,Office Supplies,Envelopes,15.84,2016,9
CA-2016-113131,2016-09-24,Same Day,Consumer,East,Office Supplies,Labels,24.42,2016,9
CA-2016-113131,2016-09-24,Same Day,Consumer,East,Office Supplies,Art,17.12,2016,9
CA-2016-148495,2016-08-13,Same Day,Consumer,West,Furniture,Furnishings,31.56,2016,8
CA-2016-143147,2016-05-26,Second Class,Consumer,Central,Furniture,Chairs,105.69,2016,5
CA-2016-143147,2016-05-26,Second Class,Consumer,Central,Technology,Machines,399.54,2016,5
CA-2016-143147,2016-05-26,Second Class,Consumer,Central,Furniture,Chairs,104.93,2016,5
CA-2018-152975,2018-09-14,First Class,Home Office,East,Technology,Phones,1079.85,2018,9
CA-2018-152975,2018-09-14,First Class,Home Office,East,Office Supplies,Storage,70.98,2018,9
CA-2018-152975,2018-09-14,First Class,Home Office,East,Office Supplies,Art,29.95,2018,9
CA-2018-152975,2018-09-14,First Class,Home Office,East,Furniture,Chairs,589.41,2018,9
CA-2017-107475,2017-06-07,Standard Class,Home Office,East,Office Supplies,Fasteners,9.65,2017,6
CA-2018-116127,2018-06-25,Second Class,Consumer,East,Furniture,Bookcases,400.78,2018,6
CA-2018-132584,2018-08-26,First Class,Home Office,Central,Office Supplies,Storage,53.72,2018,8
CA-2017-160598,2017-08-26,First Class,Corporate,South,Office Supplies,Paper,31.01,2017,8
CA-2017-108630,2017-11-18,Same Day,Consumer,West,Office Supplies,Binders,61.12,2017,11
US-2018-129203,2018-04-17,Standard Class,Corporate,Central,Office Supplies,Storage,195.14,2018,4
CA-2018-110940,2018-07-23,Standard Class,Consumer,Central,Office Supplies,Art,121.54,2018,7
CA-2015-119172,2015-05-11,Standard Class,Home Office,Central,Office Supplies,Paper,17.47,2015,5
